"구","동","계약년월","p1","p2"
"강남구","도곡동","202401",307138.888888889,8138.82389405869
"강남구","도곡동","202402",313500,7609.79236598925
"강남구","도곡동","202403",236550,7521.61417001254
"강남구","도곡동","202404",264317.647058824,8136.29506183974
"강남구","도곡동","202405",268205.263157895,8347.49442989022
"강남구","도곡동","202406",263497.260273973,8762.44332395864
"강남구","도곡동","202407",252833.684210526,8327.79945860061
"강남구","도곡동","202408",272492.307692308,8512.87586109011
"강남구","도곡동","202409",289610,9051.75996549799
"강남구","도곡동","202410",257790.476190476,7655.21790883004
"강남구","도곡동","202411",255156.25,8659.41864271752
"강남구","도곡동","202412",301318.918918919,8543.57932595274
"강남구","도곡동","202501",261500,8734.14262372872
"강남구","도곡동","202502",264244.444444444,9391.59841718977
"강남구","도곡동","202503",281630.46875,9604.45048932629
"강남구","도곡동","202504",263770,9430.57686487583
"강남구","도곡동","202505",265079.545454545,8440.2024498067
"강남구","도곡동","202506",281930.909090909,9187.79142525404
"강남구","도곡동","202507",302500,10337.6660994859
"강남구","삼성동","202401",275008.333333333,8323.22987311004
"강남구","삼성동","202402",258888.888888889,7575.03769303517
"강남구","삼성동","202403",310130,7815.33592252585
"강남구","삼성동","202404",265240,10499.0584827283
"강남구","삼성동","202405",227892.857142857,8047.65142873294
"강남구","삼성동","202406",230700,8846.48422725041
"강남구","삼성동","202407",230630.303030303,8803.01106306116
"강남구","삼성동","202408",239550,9597.80160681571
"강남구","삼성동","202409",258344.785714286,8874.58785795972
"강남구","삼성동","202410",237000,9454.45014765198
"강남구","삼성동","202411",221200,9556.91587576308
"강남구","삼성동","202412",195542.857142857,9405.88595787445
"강남구","삼성동","202501",256500,9419.32611659849
"강남구","삼성동","202502",296322.807017544,10404.7941948356
"강남구","삼성동","202503",256800,10376.6813758582
"강남구","삼성동","202504",305777.777777778,10279.5208071593
"강남구","삼성동","202505",273138.888888889,11331.9539086509
"강남구","삼성동","202506",313083.333333333,11452.8711080755
"강남구","삼성동","202507",195250,14172.1606021615
"강남구","세곡동","202401",120750,5337.8057235454
"강남구","세곡동","202402",134000,5734.01288717623
"강남구","세곡동","202403",121910.714285714,5441.87037724846
"강남구","세곡동","202404",122000,5294.79650308176
"강남구","세곡동","202405",129954.545454545,5645.52534823437
"강남구","세곡동","202406",126954.545454545,5589.86573353789
"강남구","세곡동","202407",134892.5,6217.51210230638
"강남구","세곡동","202408",136800,7038.72776658197
"강남구","세곡동","202410",138107.142857143,5369.32491499894
"강남구","세곡동","202411",124833.333333333,5556.45931728649
"강남구","세곡동","202412",134500,5229.67555906355
"강남구","세곡동","202501",148333.333333333,6269.03423933127
"강남구","세곡동","202502",152250,6260.40362835907
"강남구","세곡동","202503",139741.176470588,6179.12232609694
"강남구","세곡동","202504",147500,5737.27015558699
"강남구","세곡동","202505",143500,6426.53017850218
"강남구","세곡동","202506",146833.333333333,6437.05049380589
"강남구","세곡동","202507",152500,5932.45314157727
"강남구","수서동","202401",124333.333333333,7720.31784863285
"강남구","수서동","202402",130866,7617.95253391505
"강남구","수서동","202403",137784.210526316,6776.41280604976
"강남구","수서동","202404",139732.608695652,7289.10853807378
"강남구","수서동","202405",135977.272727273,7507.89373883712
"강남구","수서동","202406",136604.545454545,7862.01171837947
"강남구","수서동","202407",134908,7806.07103113902
"강남구","수서동","202408",163557.894736842,7460.59570033734
"강남구","수서동","202409",125980,7744.82670594536
"강남구","수서동","202410",138704.761904762,8531.45195694847
"강남구","수서동","202411",135870,8003.32798358746
"강남구","수서동","202412",146727.272727273,8184.06568386008
"강남구","수서동","202501",171907.692307692,8678.55742015871
"강남구","수서동","202502",143197.368421053,8309.03358762976
"강남구","수서동","202503",158781.967213115,8643.70876704399
"강남구","수서동","202504",164666.666666667,8489.15301374466
"강남구","수서동","202505",138205.882352941,8965.2871914734
"강남구","수서동","202506",142714.285714286,9035.83319277291
"강남구","수서동","202507",113250,8751.88020575914
"강남구","신사동","202401",216500,4355.93354259686
"강남구","신사동","202402",138000,5362.06287530908
"강남구","신사동","202404",124000,6850.82872928177
"강남구","신사동","202406",142600,6323.98229415435
"강남구","신사동","202407",123450,5967.53146121496
"강남구","신사동","202408",183000,4436.17324897844
"강남구","신사동","202409",214000,6232.45962404024
"강남구","신사동","202411",187500,7914.53193605329
"강남구","신사동","202501",146000,4959.34122490993
"강남구","신사동","202502",430000,8532.63562560599
"강남구","신사동","202503",100250,5873.11866531801
"강남구","신사동","202505",133750,5273.43936627356
"강남구","신사동","202506",120333.333333333,5927.4809777845
"강남구","압구정동","202401",508800,11816.2689440859
"강남구","압구정동","202402",488894.736842105,12391.7268410122
"강남구","압구정동","202403",552833.333333333,12724.9919640711
"강남구","압구정동","202404",457261.904761905,12650.938777662
"강남구","압구정동","202405",515804.347826087,12646.6986046118
"강남구","압구정동","202406",513586.206896552,12610.6250414961
"강남구","압구정동","202407",487192.307692308,12755.3305380998
"강남구","압구정동","202408",498093.75,13585.2907882013
"강남구","압구정동","202409",437500,14128.6197510715
"강남구","압구정동","202410",475700,14723.6761696266
"강남구","압구정동","202411",557125,14850.8669074354
"강남구","압구정동","202412",538071.428571429,14334.7790331964
"강남구","압구정동","202501",530184.210526316,15433.0057646996
"강남구","압구정동","202502",567800,15257.2698622565
"강남구","압구정동","202503",669960.526315789,16165.792331701
"강남구","압구정동","202504",700295.454545455,17271.5746372702
"강남구","압구정동","202505",605600,18502.0273772445
"강남구","압구정동","202506",647485.714285714,19333.2531694541
"강남구","압구정동","202507",671250,18258.8688508152
"강남구","역삼동","202401",158892.592592593,7240.96655256886
"강남구","역삼동","202402",166414.814814815,7450.91405132635
"강남구","역삼동","202403",180740,7561.72494393305
"강남구","역삼동","202404",197987.142857143,9110.57590938117
"강남구","역삼동","202405",195538.709677419,9207.71163911518
"강남구","역삼동","202406",189688.636363636,8978.26038666462
"강남구","역삼동","202407",214469.811320755,9188.1208144671
"강남구","역삼동","202408",212869.047619048,8074.0570989001
"강남구","역삼동","202409",218375,8870.15780685667
"강남구","역삼동","202410",221334.615384615,10168.2836650519
"강남구","역삼동","202411",199000,9218.34151504157
"강남구","역삼동","202412",196264.705882353,7956.16449308936
"강남구","역삼동","202501",238476.923076923,10021.8861826375
"강남구","역삼동","202502",252716.666666667,10609.0441353856
"강남구","역삼동","202503",237480.23255814,10035.7291697566
"강남구","역삼동","202504",242500,8868.75129375467
"강남구","역삼동","202505",237535.714285714,9702.30401769742
"강남구","역삼동","202506",224530,9871.7548721026
"강남구","역삼동","202507",243250,7178.36592913355
"강남구","율현동","202405",106166.666666667,5841.11370456819
"강남구","율현동","202406",114000,5288.95324729446
"강남구","율현동","202407",109166.666666667,6006.16872290764
"강남구","율현동","202408",122000,4745.96251326182
"강남구","율현동","202410",115000,6327.10903634545
"강남구","일원동","202401",150289.473684211,7448.94746159313
"강남구","일원동","202402",187000,7850.93660375909
"강남구","일원동","202403",231909.090909091,8809.58046311659
"강남구","일원동","202404",207774.193548387,8990.23308193258
"강남구","일원동","202405",191620.689655172,8670.21796151405
"강남구","일원동","202406",210860.377358491,8070.16546229375
"강남구","일원동","202407",222325.581395349,8792.44328844322
"강남구","일원동","202408",216481.481481481,8798.77242166259
"강남구","일원동","202409",248000,9322.6444300407
"강남구","일원동","202410",241947.368421053,9089.23499175682
"강남구","일원동","202411",232500,9052.18497323546
"강남구","일원동","202412",259150,9294.87536537247
"강남구","일원동","202501",235361.111111111,9678.91107560579
"강남구","일원동","202502",235153.571428571,9502.79903538445
"강남구","일원동","202503",231092.47311828,9667.73411755916
"강남구","일원동","202504",140000,5439.77393147298
"강남구","일원동","202505",260035.714285714,9816.10739463294
"강남구","일원동","202506",275333.333333333,10076.321195573
"강남구","일원동","202507",319000,12513.7421381596
"강남구","자곡동","202401",122375,6029.01538116966
"강남구","자곡동","202402",128875,5658.73778482391
"강남구","자곡동","202403",130172.727272727,5892.82655216588
"강남구","자곡동","202404",138944.444444444,6048.10458129319
"강남구","자곡동","202405",125664.705882353,5551.94339372151
"강남구","자곡동","202406",135875,5769.76964904397
"강남구","자곡동","202407",145486.666666667,6185.60483936648
"강남구","자곡동","202408",142605.882352941,5894.82986420942
"강남구","자곡동","202409",150515.384615385,5998.20918965681
"강남구","자곡동","202410",149650,6014.75868861335
"강남구","자곡동","202411",128687.5,5590.05626131428
"강남구","자곡동","202412",150580,5944.6661870133
"강남구","자곡동","202501",157666.666666667,6525.49883404315
"강남구","자곡동","202502",145950,6080.33330481971
"강남구","자곡동","202503",156721.052631579,6229.88639345115
"강남구","자곡동","202504",207000,6701.00058858152
"강남구","자곡동","202505",157875,6563.65325722752
"강남구","자곡동","202506",167071.428571429,6228.53527318547
"강남구","자곡동","202507",195000,6313.27198730333
"강남구","청담동","202401",231636.363636364,8435.6271618813
"강남구","청담동","202402",317785.714285714,9698.16640972377
"강남구","청담동","202403",284277.777777778,7100.58918404876
"강남구","청담동","202404",245214.285714286,8219.26582766566
"강남구","청담동","202405",216968.75,7492.65167985058
"강남구","청담동","202406",229700,9281.81728648508
"강남구","청담동","202407",215089.285714286,7971.59771117005
"강남구","청담동","202408",252136.363636364,8624.02478033699
"강남구","청담동","202409",241205.882352941,8214.4778812745
"강남구","청담동","202410",339142.857142857,9038.39360771424
"강남구","청담동","202411",270531.25,10865.757494175
"강남구","청담동","202412",373828.571428571,9543.34188640613
"강남구","청담동","202501",230384.615384615,8588.9070696791
"강남구","청담동","202502",279555,9234.97475070667
"강남구","청담동","202503",258444.444444444,10149.2823053226
"강남구","청담동","202504",331062.5,8710.43112609627
"강남구","청담동","202505",372958.666666667,11094.8739700192
"강남구","청담동","202506",238552,9029.81770564093
"강동구","강일동","202401",84944.4444444444,3581.74985493246
"강동구","강일동","202402",86793.75,3614.99328178416
"강동구","강일동","202403",82445.4545454545,3520.80815756059
"강동구","강일동","202404",83575,3816.07160584969
"강동구","강일동","202405",81823.0769230769,4081.81012608132
"강동구","강일동","202406",83971.4285714286,3977.8796374701
"강동구","강일동","202407",86434.375,4107.84403359441
"강동구","강일동","202408",92500,3993.09067377818
"강동구","강일동","202409",91275,4423.10340762431
"강동구","강일동","202410",101840,3828.20060428456
"강동구","강일동","202411",87235.7142857143,4274.06977761127
"강동구","강일동","202412",92000,3584.31989355844
"강동구","강일동","202501",82900,4336.0256513572
"강동구","강일동","202502",89192.8571428571,4299.68501957479
"강동구","강일동","202503",94668.4210526316,4015.75688111448
"강동구","강일동","202504",91039.2857142857,4176.81188552478
"강동구","강일동","202505",89200,4124.93078990384
"강동구","강일동","202506",87474.358974359,4629.32737075337
"강동구","고덕동","202401",128804.761904762,5841.38235674927
"강동구","고덕동","202402",132006.666666667,5888.63120504005
"강동구","고덕동","202403",132651.515151515,6113.50780336018
"강동구","고덕동","202404",130994.444444444,6226.39219166109
"강동구","고덕동","202405",139205.194805195,6101.5958225653
"강동구","고덕동","202406",140115.073529412,6488.91965486013
"강동구","고덕동","202407",132871.428571429,6141.31489773534
"강동구","고덕동","202408",143231.632653061,6325.43890371
"강동구","고덕동","202409",144958.333333333,6452.1752493332
"강동구","고덕동","202410",145388.235294118,5760.64981828711
"강동구","고덕동","202411",132405.555555556,6610.78617300808
"강동구","고덕동","202412",160435.294117647,7156.34514348672
"강동구","고덕동","202501",156536.111111111,7361.09046049494
"강동구","고덕동","202502",157512.359550562,7279.17504510305
"강동구","고덕동","202503",158057.142857143,6922.75822004973
"강동구","고덕동","202504",152555.555555556,6931.46259752131
"강동구","고덕동","202505",161823.008849558,7444.57492693036
"강동구","고덕동","202506",172344.615384615,7337.50956792191
"강동구","고덕동","202507",200000,7834.75783475783
"강동구","길동","202401",50707.6923076923,2824.70515041086
"강동구","길동","202402",58909.5833333333,3212.69851226473
"강동구","길동","202403",53387.5,3335.6661504904
"강동구","길동","202404",48520,3281.22073995942
"강동구","길동","202405",66803.4482758621,3423.38893041505
"강동구","길동","202406",64029.4871794872,3310.57064847542
"강동구","길동","202407",22498.8235294118,2688.92675242278
"강동구","길동","202408",79676.0285714286,3673.47773753531
"강동구","길동","202409",75452.5,3812.43014260219
"강동구","길동","202410",64100,3287.39286141152
"강동구","길동","202411",68435.2941176471,3772.63199758522
"강동구","길동","202412",41316.8099173554,4095.54086395889
"강동구","길동","202501",71550,3180.09629232789
"강동구","길동","202502",66577.1428571429,3467.71424067425
"강동구","길동","202503",76165.1785714286,3503.39456153903
"강동구","길동","202504",77198.4848484848,3773.50898865443
"강동구","길동","202505",81487.7142857143,3644.97434592431
"강동구","길동","202506",84658.0506329114,4294.7602589542
"강동구","길동","202507",41103.8333333333,3368.42915545145
"강동구","둔촌동","202401",92666.6666666667,3785.36520141678
"강동구","둔촌동","202402",79611.1111111111,3702.26176223049
"강동구","둔촌동","202403",86810,4209.6024679507
"강동구","둔촌동","202404",89116.6666666667,4024.01445748131
"강동구","둔촌동","202405",82838.4615384615,4355.61127547623
"강동구","둔촌동","202406",97693.3333333333,4018.34829521779
"강동구","둔촌동","202407",98326.9230769231,4418.87872490468
"강동구","둔촌동","202408",105415.047619048,4756.52557778091
"강동구","둔촌동","202409",97772.7272727273,4470.10517187628
"강동구","둔촌동","202410",98224,4010.68742142885
"강동구","둔촌동","202411",113984.368421053,4677.9591356212
"강동구","둔촌동","202412",117117.071428571,5088.68551865682
"강동구","둔촌동","202501",92189.2857142857,3775.13782825468
"강동구","둔촌동","202502",110564.37037037,4580.23017515047
"강동구","둔촌동","202503",104322.02173913,4985.9408051594
"강동구","둔촌동","202504",105518.181818182,4572.68219897932
"강동구","둔촌동","202505",93095.1612903226,4290.65536846257
"강동구","둔촌동","202506",104340.625,4854.48948526831
"강동구","둔촌동","202507",102366.666666667,4649.73467021634
"강동구","명일동","202401",108870.588235294,5584.44401742178
"강동구","명일동","202402",104880,5326.04831116539
"강동구","명일동","202403",95516,4878.45272734409
"강동구","명일동","202404",115481.25,5030.67390999378
"강동구","명일동","202405",116477.777777778,5255.93983169243
"강동구","명일동","202406",122597.435897436,5375.34431709333
"강동구","명일동","202407",117512.5,5242.01298641117
"강동구","명일동","202408",113925.757575758,5277.33752768061
"강동구","명일동","202409",130995.238095238,4919.6919910739
"강동구","명일동","202410",123710.714285714,5204.96447310601
"강동구","명일동","202411",119679.166666667,5311.58168067153
"강동구","명일동","202412",132017.5,5573.32895290184
"강동구","명일동","202501",111445,5069.43477112452
"강동구","명일동","202502",128037.288135593,5201.23383750608
"강동구","명일동","202503",129192.24137931,5654.1097243869
"강동구","명일동","202504",126229.661016949,5859.83934616634
"강동구","명일동","202505",135813.684210526,5842.29384869844
"강동구","명일동","202506",143195.614035088,6227.37627363066
"강동구","명일동","202507",74500,3584.78826117224
"강동구","상일동","202401",126048.148148148,5380.51649580436
"강동구","상일동","202402",122153.571428571,5377.84603642561
"강동구","상일동","202403",116262.195121951,5471.57662945663
"강동구","상일동","202404",121706.862745098,5528.91102836622
"강동구","상일동","202405",126213.20754717,5629.10423260587
"강동구","상일동","202406",134679.674796748,5836.31297515419
"강동구","상일동","202407",142083.950617284,6275.81626613779
"강동구","상일동","202408",129606.976744186,5939.10943386865
"강동구","상일동","202409",130561.538461538,5763.85616478658
"강동구","상일동","202410",121690.476190476,5055.87714862557
"강동구","상일동","202411",137828,6015.87831415875
"강동구","상일동","202412",133109.090909091,6403.85891966202
"강동구","상일동","202501",135882.352941176,6032.24559640687
"강동구","상일동","202502",136805.333333333,6086.96819814341
"강동구","상일동","202503",145958.695652174,6588.76844039412
"강동구","상일동","202504",143151.351351351,6647.49365708262
"강동구","상일동","202505",156724.489795918,6819.69195111901
"강동구","상일동","202506",158238.554216867,6722.67721836866
"강동구","성내동","202401",72700,3471.34413126189
"강동구","성내동","202402",66726.3157894737,3362.14798589965
"강동구","성내동","202403",102033.333333333,3731.84648434479
"강동구","성내동","202404",88800,4019.85682147434
"강동구","성내동","202405",81945.4545454545,3949.8444466065
"강동구","성내동","202406",81928.2608695652,4054.68201603006
"강동구","성내동","202407",82098.2142857143,4111.55144456121
"강동구","성내동","202408",95003.7037037037,3911.44899111776
"강동구","성내동","202409",73335.2941176471,3993.83272188542
"강동구","성내동","202410",68963.3333333333,3566.99248126773
"강동구","성내동","202411",73215.3846153846,4023.95490323137
"강동구","성내동","202412",75125,3697.52723974935
"강동구","성내동","202501",78142.8571428571,3775.54334970838
"강동구","성내동","202502",86963.0434782609,3864.26095099905
"강동구","성내동","202503",87222.7272727273,3995.32814831967
"강동구","성내동","202504",85474.2424242424,3893.43178987176
"강동구","성내동","202505",70716.6666666667,3778.34117771942
"강동구","성내동","202506",97200,4498.48159826742
"강동구","암사동","202401",104069.230769231,4680.84282864094
"강동구","암사동","202402",102960.714285714,4777.53574032712
"강동구","암사동","202403",111886.486486486,4579.29091510725
"강동구","암사동","202404",102634.375,4682.12339931784
"강동구","암사동","202405",102875.490196078,4744.13701885547
"강동구","암사동","202406",115158.783783784,5040.69431133899
"강동구","암사동","202407",116840.506329114,4859.80145636351
"강동구","암사동","202408",116595.555555556,5025.1181012037
"강동구","암사동","202409",107788.235294118,4102.68314886443
"강동구","암사동","202410",117825.625,5322.66440359931
"강동구","암사동","202411",121150,4728.26132515149
"강동구","암사동","202412",115002.083333333,5446.34226708388
"강동구","암사동","202501",109255.405405405,5197.30477626953
"강동구","암사동","202502",121399.21875,5176.93460994841
"강동구","암사동","202503",123758.943089431,5316.46498714229
"강동구","암사동","202504",123527.551020408,5219.52211922353
"강동구","암사동","202505",126361.728395062,5507.11470098522
"강동구","암사동","202506",136507.633587786,5320.55938058802
"강동구","암사동","202507",137000,4932.55439347847
"강동구","천호동","202401",82800,3803.3573216008
"강동구","천호동","202402",78325,3775.68034788658
"강동구","천호동","202403",70109.5238095238,3561.65677919939
"강동구","천호동","202404",81055.7692307692,4119.43512209479
"강동구","천호동","202405",82419.6428571429,4178.93527411653
"강동구","천호동","202406",82884.4444444444,3672.38947057797
"강동구","천호동","202407",79429.2452830189,3960.50665044847
"강동구","천호동","202408",77577.2727272727,3587.11079628681
"강동구","천호동","202409",84650,3622.17662411132
"강동구","천호동","202410",95817.5,4560.64923702543
"강동구","천호동","202411",75462.5,4219.17155536952
"강동구","천호동","202412",89812.5,3463.40531201907
"강동구","천호동","202501",78855,3797.56479727142
"강동구","천호동","202502",83836.3636363636,3901.88003209091
"강동구","천호동","202503",88201.9607843137,4211.79351489729
"강동구","천호동","202504",85264.2857142857,3606.20310973981
"강동구","천호동","202505",81350,4043.63368738905
"강동구","천호동","202506",89204.3956043956,4108.3762100715
"강동구","천호동","202507",100833.333333333,3839.81712952549
"강북구","미아동","202401",57560.3448275862,2909.31413320235
"강북구","미아동","202402",65035.7142857143,2943.8534646258
"강북구","미아동","202403",65567.3076923077,2892.3811261298
"강북구","미아동","202404",66308.8888888889,2979.06661022634
"강북구","미아동","202405",62285.8490566038,2780.20239401032
"강북구","미아동","202406",68816.6666666667,3046.40295237816
"강북구","미아동","202407",71385.0574712644,3131.67446957919
"강북구","미아동","202408",72884.1463414634,3152.09444751068
"강북구","미아동","202409",63287.8787878788,3069.593027889
"강북구","미아동","202410",71678.0701754386,3151.5378242825
"강북구","미아동","202411",67218.75,3132.18581431801
"강북구","미아동","202412",71013.3333333333,3327.0371798883
"강북구","미아동","202501",72840,3120.80719658382
"강북구","미아동","202502",68434.8214285714,3205.63082251564
"강북구","미아동","202503",73143.59375,3289.80909717956
"강북구","미아동","202504",74846.7948717949,3361.97323382127
"강북구","미아동","202505",68457.1641791045,3186.24021534668
"강북구","미아동","202506",71495.9677419355,3387.012843882
"강북구","미아동","202507",72157.8947368421,3207.5153464969
"강북구","번동","202401",54875,2542.12451344257
"강북구","번동","202402",49800,2412.10240632373
"강북구","번동","202403",47474.9285714286,2566.31354471915
"강북구","번동","202404",43760,2774.88749607097
"강북구","번동","202405",44908.3333333333,2638.5625437572
"강북구","번동","202406",49600,2522.90099730279
"강북구","번동","202407",47730,2897.34796670645
"강북구","번동","202408",49770.5882352941,2855.60003748559
"강북구","번동","202409",49866.6666666667,2569.37559891663
"강북구","번동","202410",44560,2681.8064922422
"강북구","번동","202411",46322.2222222222,2777.27055207826
"강북구","번동","202412",47872.2222222222,2615.36960358416
"강북구","번동","202501",44354.5454545455,2813.69946392279
"강북구","번동","202502",43502.6315789474,2900.0470969607
"강북구","번동","202503",52687.5,2424.68222559418
"강북구","번동","202504",55788.8888888889,2514.86477009453
"강북구","번동","202505",45004.7619047619,2761.19077847668
"강북구","번동","202506",47711.5384615385,2462.39664254713
"강북구","번동","202507",60900,2433.08146599231
"강북구","수유동","202401",56583.3333333333,2514.71512814314
"강북구","수유동","202402",54500,2645.43433836725
"강북구","수유동","202403",38300,2228.68703710428
"강북구","수유동","202404",31890.9090909091,2312.3238342058
"강북구","수유동","202405",51242.8571428571,2339.94207965987
"강북구","수유동","202406",43007.6923076923,2378.06667491029
"강북구","수유동","202407",47575,2548.12624683346
"강북구","수유동","202408",53057.8947368421,2462.96807311202
"강북구","수유동","202409",40210,2403.74615899244
"강북구","수유동","202410",37431.5789473684,2477.69152452789
"강북구","수유동","202411",39977.7777777778,2529.84435147412
"강북구","수유동","202412",25175,2307.31889613487
"강북구","수유동","202501",31825,1894.70942395499
"강북구","수유동","202502",39114.2857142857,1904.45883587404
"강북구","수유동","202503",43050,2390.81559993419
"강북구","수유동","202504",44945.4545454545,2132.50350148287
"강북구","수유동","202505",35022.4137931034,2570.06075941519
"강북구","수유동","202506",38450,2402.6243192476
"강북구","수유동","202507",35460,2167.8510326341
"강북구","우이동","202401",53000,2058.13132501765
"강북구","우이동","202402",37266.6666666667,1582.55050830009
"강북구","우이동","202403",51925,2017.01490175468
"강북구","우이동","202405",50500,2780.28028028028
"강북구","우이동","202406",59500,2311.90392087602
"강북구","우이동","202407",56000,2175.55902848239
"강북구","우이동","202409",25000,1236.32549078376
"강북구","우이동","202410",46750,1815.42715933161
"강북구","우이동","202411",59500,2311.90392087602
"강북구","우이동","202412",41500,1744.97305976842
"강북구","우이동","202501",44750,2221.36626396052
"강북구","우이동","202502",58400,1579.74655901862
"강북구","우이동","202503",47000,1825.13532595905
"강북구","우이동","202504",50333.3333333333,1955.02715857787
"강북구","우이동","202505",47250,2278.82757713476
"강북구","우이동","202506",55666.6666666667,2162.63004736059
"강서구","가양동","202401",74382.3529411765,4453.03153050198
"강서구","가양동","202402",68841.1764705882,4248.64449816783
"강서구","가양동","202403",74305.4545454545,4318.17258653594
"강서구","가양동","202404",75990.7407407407,4201.99971297159
"강서구","가양동","202405",78100,4146.17120031724
"강서구","가양동","202406",73670.4545454545,4521.43566606193
"강서구","가양동","202407",80332.65625,4535.80223462078
"강서구","가양동","202408",71530.8888888889,4783.99977883403
"강서구","가양동","202409",85867.6470588235,4174.00563488424
"강서구","가양동","202410",79410,4446.37863120173
"강서구","가양동","202411",73000,4460.59282676389
"강서구","가양동","202412",80108.6956521739,4330.73918560027
"강서구","가양동","202501",75423.6,4543.83090846819
"강서구","가양동","202502",76086.170212766,4606.98750133906
"강서구","가양동","202503",77606.7073170732,4678.84092339634
"강서구","가양동","202504",78397.3214285714,4524.68836655214
"강서구","가양동","202505",77088.2205882353,4492.91875016986
"강서구","가양동","202506",81609.1549295775,4754.42356370665
"강서구","가양동","202507",58850,4904.16666666667
"강서구","공항동","202401",75000,4127.75183455637
"강서구","공항동","202403",79500,3086.83374514649
"강서구","공항동","202405",76675,2982.52480209096
"강서구","공항동","202407",80500,3125.66184256971
"강서구","공항동","202409",57000,2250.68116599222
"강서구","공항동","202411",33500,1999.4574064026
"강서구","공항동","202412",47200,1872.34042553191
"강서구","공항동","202502",66150,2602.02424880304
"강서구","공항동","202505",72000,2246.85665215175
"강서구","공항동","202506",65500,2071.75163684132
"강서구","공항동","202507",66100,3235.18186704455
"강서구","내발산동","202401",94855.5555555556,4169.46951498495
"강서구","내발산동","202402",101871.428571429,4385.73417627041
"강서구","내발산동","202403",87023.0769230769,3830.87941487122
"강서구","내발산동","202404",88207.5,3596.9092417509
"강서구","내발산동","202405",80155,3549.43575495331
"강서구","내발산동","202406",102042.592592593,4269.17914749137
"강서구","내발산동","202407",94060,4186.60797495949
"강서구","내발산동","202408",91887.5,3918.83119741382
"강서구","내발산동","202409",86470.5882352941,3921.16160893357
"강서구","내발산동","202410",90994.4444444444,3763.94974879972
"강서구","내발산동","202411",94615,4019.4248845105
"강서구","내발산동","202412",104377.777777778,4326.03027382245
"강서구","내발산동","202501",95521.4285714286,3698.95685935699
"강서구","내발산동","202502",89266,4055.4446984415
"강서구","내발산동","202503",93458.3170731707,4114.45022371966
"강서구","내발산동","202504",92685.4545454545,4455.68609687324
"강서구","내발산동","202505",50545.3125,5126.51085171664
"강서구","내발산동","202506",99512.5,4398.82946674378
"강서구","등촌동","202401",67035.7142857143,3334.2979993789
"강서구","등촌동","202402",70352.3809523809,3491.65033325006
"강서구","등촌동","202403",76545.652173913,3522.89011105424
"강서구","등촌동","202404",63309.375,3755.91352737745
"강서구","등촌동","202405",71919.1176470588,3648.73873694204
"강서구","등촌동","202406",72563.28125,3755.71153428202
"강서구","등촌동","202407",79494.2857142857,3680.21998113768
"강서구","등촌동","202408",76165.0793650794,3756.52208325265
"강서구","등촌동","202409",68652.9411764706,3545.76356122625
"강서구","등촌동","202410",72170.9677419355,3905.48711610487
"강서구","등촌동","202411",81634,3677.44036331816
"강서구","등촌동","202412",70645.4545454545,3891.4634017309
"강서구","등촌동","202501",75788.8888888889,3726.93507126088
"강서구","등촌동","202502",74325,3974.73560941245
"강서구","등촌동","202503",75261.2903225807,4014.10090074475
"강서구","등촌동","202504",78433.064516129,3780.58362949288
"강서구","등촌동","202505",79159.0909090909,3967.97246164869
"강서구","등촌동","202506",80262.1052631579,3917.31697955572
"강서구","등촌동","202507",74666.6666666667,4133.0375680135
"강서구","마곡동","202401",92284.6153846154,4016.9921901795
"강서구","마곡동","202402",96400,3984.17011311465
"강서구","마곡동","202403",101203.333333333,4369.14007672692
"강서구","마곡동","202404",117762.162162162,4578.62959698767
"강서구","마곡동","202405",110045.833333333,4784.65989034581
"강서구","마곡동","202406",119915.555555556,5010.60713136076
"강서구","마곡동","202407",119359.482758621,4953.65187754096
"강서구","마곡동","202408",112619.117647059,4860.06591484861
"강서구","마곡동","202409",134341.666666667,5486.89637245734
"강서구","마곡동","202410",111500,4421.21953830747
"강서구","마곡동","202411",139473.684210526,5616.85272179546
"강서구","마곡동","202412",116818.181818182,4754.76238175505
"강서구","마곡동","202501",106211.111111111,4815.34791800572
"강서구","마곡동","202502",124019.047619048,5232.47922973832
"강서구","마곡동","202503",119575,5006.81493961334
"강서구","마곡동","202504",125980,5149.17567739759
"강서구","마곡동","202505",128625.714285714,5321.38277489428
"강서구","마곡동","202506",130266.666666667,5645.07827008809
"강서구","마곡동","202507",91000,3857.78919654149
"강서구","방화동","202401",57483.3333333333,2932.67142846906
"강서구","방화동","202402",55598,3073.29774392201
"강서구","방화동","202403",62080.7692307692,3084.50600196125
"강서구","방화동","202404",51908.064516129,3096.21278685637
"강서구","방화동","202405",56245.8333333333,3178.0881364232
"강서구","방화동","202406",57206.6666666667,3185.59013367764
"강서구","방화동","202407",57373.8095238095,3197.16478937197
"강서구","방화동","202408",60024.4262295082,3232.61007426197
"강서구","방화동","202409",57905.2631578947,3290.06173595942
"강서구","방화동","202410",56900,3221.88587557867
"강서구","방화동","202411",58531.25,3292.39735562256
"강서구","방화동","202412",54867.7777777778,3350.90117330278
"강서구","방화동","202501",57011.4285714286,3151.03981455987
"강서구","방화동","202502",52682.5,3439.88279987859
"강서구","방화동","202503",57502.6315789474,3322.39619035727
"강서구","방화동","202504",60566.6666666667,3290.58193743867
"강서구","방화동","202505",61773.4693877551,3163.57060102063
"강서구","방화동","202506",61874.6376811594,3252.66125341321
