"구","동","단지명","ym","p1","p2"
"강서구","화곡동","서부인터빌아파트","2025 년 03 월",59600,2337.42434092073
"강서구","화곡동","성광","2024 년 10 월",42000,2282.60869565217
"강서구","화곡동","성재","2024 년 05 월",30000,1586.28424931902
"강서구","화곡동","성재","2024 년 06 월",30000,1586.28424931902
"강서구","화곡동","성재","2024 년 09 월",28400,1501.68242268867
"강서구","화곡동","성재센트리움","2024 년 02 월",20000,2324.76224022543
"강서구","화곡동","성재센트리움","2024 년 06 월",20000,2324.76224022543
"강서구","화곡동","성재센트리움","2024 년 07 월",20000,2324.76224022543
"강서구","화곡동","성재센트리움","2024 년 09 월",20800,2417.75272983445
"강서구","화곡동","성재센트리움","2025 년 05 월",30000,2521.00840336134
"강서구","화곡동","성재센트리움아파트","2024 년 02 월",23000,2551.26050420168
"강서구","화곡동","성재센트리움아파트","2024 년 04 월",19300,2647.92233120728
"강서구","화곡동","성재센트리움아파트","2024 년 10 월",20150,3107.1364932288
"강서구","화곡동","성재센트리움아파트","2025 년 02 월",16150,2538.68989082801
"강서구","화곡동","성재센트리움아파트","2025 년 03 월",23500,2606.72268907563
"강서구","화곡동","성재센트리움아파트","2025 년 05 월",16300,3248.1884057971
"강서구","화곡동","성재센트리움아파트(343-35)","2024 년 03 월",23250,2790.46287666977
"강서구","화곡동","성재센트리움아파트(343-35)","2024 년 05 월",23500,2587.58758758759
"강서구","화곡동","성재센트리움아파트(343-35)","2025 년 03 월",22550,2892.77888012346
"강서구","화곡동","세교예지안2차","2025 년 02 월",11750,2059.21402018056
"강서구","화곡동","세교예지안5차","2024 년 03 월",21500,2370.53123955897
"강서구","화곡동","세교예지안5차","2024 년 07 월",21000,2315.40260608086
"강서구","화곡동","세교예지안5차","2024 년 08 월",21000,2315.40260608086
"강서구","화곡동","세교예지안5차","2024 년 09 월",21000,2313.85642737896
"강서구","화곡동","세교예지안5차","2025 년 04 월",20800,2293.35115268961
"강서구","화곡동","세교예지안6차","2024 년 02 월",15500,1969.58028494417
"강서구","화곡동","세교예지안6차","2024 년 03 월",17300,2221.40077821012
"강서구","화곡동","세림","2025 년 04 월",13730,2093.76155268022
"강서구","화곡동","세림아파트","2024 년 03 월",22000,1788.94843836629
"강서구","화곡동","세림아파트","2024 년 08 월",22900,1992.61700725115
"강서구","화곡동","세림아파트","2024 년 11 월",22700,1845.86952504158
"강서구","화곡동","세림아파트","2025 년 02 월",23500,2044.825313118
"강서구","화곡동","세한(410-150)","2025 년 03 월",30000,1356.35018495684
"강서구","화곡동","센트럴파크아파트","2024 년 06 월",45500,3118.3800623053
"강서구","화곡동","센트럴파크아파트","2024 년 07 월",45500,3086.3309352518
"강서구","화곡동","센트럴파크아파트","2025 년 04 월",39500,2707.16510903427
"강서구","화곡동","송이","2024 년 11 월",55900,1580.31354407607
"강서구","화곡동","송이","2024 년 12 월",45500,1771.6814159292
"강서구","화곡동","송이","2025 년 01 월",44500,1732.74336283186
"강서구","화곡동","수산동우","2025 년 03 월",55000,2152.51423149905
"강서구","화곡동","수산동우","2025 년 05 월",58000,2269.92409867173
"강서구","화곡동","수정","2024 년 05 월",21000,1141.96259372168
"강서구","화곡동","스위트드림아파트","2024 년 09 월",47500,3111.35371179039
"강서구","화곡동","스위트드림아파트","2025 년 03 월",43000,2864.93034524531
"강서구","화곡동","스위트드림아파트","2025 년 04 월",45000,2998.18291944276
"강서구","화곡동","스위트드림아파트","2025 년 06 월",47000,3078.60262008734
"강서구","화곡동","스카이(924-10)","2025 년 07 월",24000,2362.76849642005
"강서구","화곡동","승윤노블리안","2024 년 10 월",53300,2196.97726704971
"강서구","화곡동","승윤노블리안","2024 년 11 월",52000,2143.39245565826
"강서구","화곡동","신도금잔디","2024 년 09 월",57000,2215.02590673575
"강서구","화곡동","신도금잔디","2025 년 05 월",41800,1779.41176470588
"강서구","화곡동","신원2차(24-130)","2024 년 04 월",19000,979.228486646884
"강서구","화곡동","신원센스빌","2024 년 04 월",15000,1231.03705545884
"강서구","화곡동","아녜스타워4","2024 년 03 월",10410,2862.75
"강서구","화곡동","아녜스타워4","2024 년 04 월",10410,2841.43920595533
"강서구","화곡동","양용아네스","2024 년 11 월",33000,1509.56473523704
"강서구","화곡동","양지샤인아파트","2024 년 12 월",21500,3483.06332842415
"강서구","화곡동","양지샤인아파트","2025 년 02 월",22150,3566.41671015444
"강서구","화곡동","에스타워","2024 년 01 월",20000,2210.31480241125
"강서구","화곡동","에스타워","2025 년 05 월",21000,2536.60322108346
"강서구","화곡동","에이원B둥","2025 년 02 월",27950,1561.71689806976
"강서구","화곡동","오복뜨란체","2024 년 01 월",39000,1898.51010473521
"강서구","화곡동","오케이A","2025 년 01 월",19900,1050.04796929965
"강서구","화곡동","오케이B","2024 년 08 월",13000,1191.66666666667
"강서구","화곡동","오케이B","2025 년 01 월",11200,892.538034291234
"강서구","화곡동","오케이B","2025 년 04 월",13500,1075.82709490461
"강서구","화곡동","올림푸스","2024 년 04 월",49500,2105.56844547564
"강서구","화곡동","요산페어뷰","2025 년 03 월",45000,2012.19512195122
"강서구","화곡동","우공팰리스","2024 년 03 월",49000,1979.43444730077
"강서구","화곡동","우공팰리스102동","2024 년 04 월",49000,2637.84665579119
"강서구","화곡동","우림루미아트아파트","2024 년 06 월",58000,2506.54793085385
"강서구","화곡동","우림루미아트아파트","2024 년 07 월",61000,2652.03414839798
"강서구","화곡동","우성(343-39)","2024 년 07 월",44000,1855.11690302798
"강서구","화곡동","우성(343-39)","2024 년 08 월",42000,2068.0393912265
"강서구","화곡동","우성(343-75)","2024 년 04 월",35000,1775.83025830258
"강서구","화곡동","우성(343-75)","2025 년 02 월",40000,2029.52029520295
"강서구","화곡동","우성(343-75)","2025 년 03 월",64000,2350.58430717863
"강서구","화곡동","우성(353-27)","2025 년 06 월",49500,1972.11155378486
"강서구","화곡동","우성트윈캐슬A동","2024 년 08 월",36000,1465.40027137042
"강서구","화곡동","우영","2024 년 07 월",38200,2017.92860573075
"강서구","화곡동","우장산롯데","2024 년 07 월",73666.6666666667,2871.99788361349
"강서구","화곡동","우장산롯데","2024 년 08 월",77500,3055.02674571677
"강서구","화곡동","우장산롯데","2024 년 10 월",75000,2912.44998823252
"강서구","화곡동","우장산롯데","2024 년 11 월",67700,3725.36268134067
"강서구","화곡동","우장산롯데","2025 년 03 월",78000,3028.94798776183
"강서구","화곡동","우장산롯데","2025 년 04 월",89000,2505.11770726714
"강서구","화곡동","우장산롯데캐슬","2024 년 01 월",97800,3796.94117647059
"강서구","화곡동","우장산롯데캐슬","2024 년 03 월",100000,3882.35294117647
"강서구","화곡동","우장산롯데캐슬","2024 년 04 월",99000,3843.52941176471
"강서구","화곡동","우장산롯데캐슬","2024 년 05 월",97333.3333333333,3778.82352941176
"강서구","화곡동","우장산롯데캐슬","2024 년 06 월",106560,3786.22980525791
"강서구","화곡동","우장산롯데캐슬","2024 년 07 월",114075,3660.91341287192
"강서구","화곡동","우장산롯데캐슬","2024 년 08 월",114333.333333333,3603.4666680052
"강서구","화곡동","우장산롯데캐슬","2024 년 09 월",109500,4251.17647058824
"강서구","화곡동","우장산롯데캐슬","2024 년 10 월",109666.666666667,3413.07995052288
